Gene1,Gene2
POU5F1,APOBEC3
POU5F1,APOE
POU5F1,APP
POU5F1,ARID5B
POU5F1,ARL6IP5
POU5F1,ASNS
POU5F1,ASS1
POU5F1,ASXL1
POU5F1,ATF3
POU5F1,ATF4
POU5F1,AY036118
POU5F1,B2M
POU5F1,BACH2
POU5F1,BARX1
POU5F1,BASP1
POU5F1,BAZ1A
POU5F1,BCAT1
POU5F1,BCL3
POU5F1,BEND5
POU5F1,BIN1
POU5F1,BMP4
POU5F1,BNIP3
POU5F1,BTBD11
POU5F1,BTG2
POU5F1,CALCOCO2
POU5F1,CALD1
POU5F1,CAR2
POU5F1,CBX4
POU5F1,CCND1
POU5F1,CD63
POU5F1,CDKN1A
POU5F1,CEBPZ
POU5F1,CHCHD10
POU5F1,CHST15
POU5F1,CITED1
POU5F1,CITED2
POU5F1,CKB
POU5F1,CLCN5
POU5F1,CLDN6
POU5F1,COBL
POU5F1,COL4A1
POU5F1,COL4A2
POU5F1,COMMD3
POU5F1,COTL1
POU5F1,CRABP2
POU5F1,CREB3
POU5F1,CRIP2
POU5F1,CSF1
POU5F1,CSRP2
POU5F1,CST3
POU5F1,CTBP2
POU5F1,CTH
POU5F1,CTSZ
POU5F1,CUBN
POU5F1,DAB2
POU5F1,DDAH2
POU5F1,DDX58
POU5F1,DIDO1
POU5F1,DKC1
POU5F1,DKK1
POU5F1,DMRT1
POU5F1,DNMT3A
POU5F1,DPP4
POU5F1,DPPA2
POU5F1,DPPA4
POU5F1,DTX1
POU5F1,DUSP9
POU5F1,E2F2
POU5F1,EBF1
POU5F1,EFEMP2
POU5F1,EGR1
POU5F1,ELAVL2
POU5F1,ELF1
POU5F1,ELF3
POU5F1,ELF4
POU5F1,ELK4
POU5F1,ELL2
POU5F1,ELL3
POU5F1,EMX2
POU5F1,EOMES
POU5F1,EPHA2
POU5F1,EPHA4
POU5F1,EPS8
POU5F1,ESRRB
POU5F1,ETV1
POU5F1,ETV3
POU5F1,ETV4
POU5F1,ETV5
POU5F1,F3
POU5F1,FABP3
POU5F1,FAM129B
POU5F1,FBLIM1
POU5F1,FGF10
POU5F1,FGF4
POU5F1,FGFR3
POU5F1,FHL2
POU5F1,FLRT3
POU5F1,FN1
POU5F1,FOSL2
POU5F1,FOXA2
POU5F1,FOXD3
POU5F1,FOXH1
POU5F1,FOXJ2
POU5F1,FOXJ3
POU5F1,FOXP1
POU5F1,FOXQ1
POU5F1,FRRS1
POU5F1,FST
POU5F1,FXR2
POU5F1,FXYD6
POU5F1,GAS6
POU5F1,GATA3
POU5F1,GATA4
POU5F1,GATA6
POU5F1,GBX2
POU5F1,GDPD5
POU5F1,GJB3
POU5F1,GLDC
POU5F1,GLI1
POU5F1,GLI2
POU5F1,GLIPR2
POU5F1,GLUL
POU5F1,GM13597
POU5F1,GNAS
POU5F1,GNPDA1
POU5F1,GRB10
POU5F1,GRHL1
POU5F1,GRIN1
POU5F1,GSR
POU5F1,GSTA4
POU5F1,GTF2A1L
POU5F1,HDAC11
POU5F1,HDGF
POU5F1,HES1
POU5F1,HES6
POU5F1,HIP1
POU5F1,HIST1H1A
POU5F1,HIST1H1B
POU5F1,HIST1H2AC
POU5F1,HIST1H2AI
POU5F1,HIST1H2BB
POU5F1,HIST1H2BN
POU5F1,HIST1H4K
POU5F1,HIVEP2
POU5F1,HMGA2
POU5F1,HOXD13
POU5F1,HSF2BP
POU5F1,HSPB1
POU5F1,ID2
POU5F1,ID3
POU5F1,ID4
POU5F1,IFITM1
POU5F1,IFITM2
POU5F1,IFITM3
POU5F1,IGFBP2
POU5F1,IKBKB
POU5F1,ILF2
POU5F1,ILK
POU5F1,IRF1
POU5F1,IRF6
POU5F1,ISYNA1
POU5F1,ITGA6
POU5F1,ITPK1
POU5F1,JAM2
POU5F1,JARID2
POU5F1,JDP2
POU5F1,JUN
POU5F1,JUND
POU5F1,KANK2
POU5F1,KAT2B
POU5F1,KDELR2
POU5F1,KDELR3
POU5F1,KDM3A
POU5F1,KIT
POU5F1,KLF10
POU5F1,KLF15
POU5F1,KLF2
POU5F1,KLF4
POU5F1,KLF6
POU5F1,KLF9
POU5F1,KRT42
POU5F1,KRT8
POU5F1,L1TD1
POU5F1,LAMA1
POU5F1,LAMA5
POU5F1,LAMB1
POU5F1,LAPTM5
POU5F1,LDLRAP1
POU5F1,LEFTY1
POU5F1,LEFTY2
POU5F1,LHX2
POU5F1,LMO4
POU5F1,LOXL2
POU5F1,LTBP4
POU5F1,LY6G6E
POU5F1,MAFK
POU5F1,MAGED1
POU5F1,MAML3
POU5F1,MAPK13
POU5F1,MBD2
POU5F1,MCM2
POU5F1,MCM3
POU5F1,MCM4
POU5F1,MCM5
POU5F1,MCM6
POU5F1,MCM7
POU5F1,MDM2
POU5F1,ME1
POU5F1,MEF2A
POU5F1,MEF2C
POU5F1,MEG3
POU5F1,MEIS1
POU5F1,MEIS3
POU5F1,MKRN1
POU5F1,MLXIP
POU5F1,MORC4
POU5F1,MOV10
POU5F1,MRAS
POU5F1,MSC
POU5F1,MSH6
POU5F1,MSX2
POU5F1,MT1
POU5F1,MTA3
POU5F1,MTF2
POU5F1,MXD4
POU5F1,MYBL2
POU5F1,MYC
POU5F1,MYCN
POU5F1,MYD88
POU5F1,MYH9
POU5F1,MYLPF
POU5F1,NACC1
POU5F1,NANOG
POU5F1,NCOA6
POU5F1,NDN
POU5F1,NDRG1
POU5F1,NDRG4
POU5F1,NEDD4
POU5F1,NFIB
POU5F1,NFKBIA
POU5F1,NID1
POU5F1,NOTCH4
POU5F1,NOTUM
POU5F1,NPHS1
POU5F1,NR0B1
POU5F1,NR1D2
POU5F1,NR3C1
POU5F1,NR5A2
POU5F1,NRG1
POU5F1,NRIP1
POU5F1,NUP210
POU5F1,NUPR1
POU5F1,NXF7
POU5F1,ODC1
POU5F1,OPLAH
POU5F1,OTX2
POU5F1,P4HA2
POU5F1,PARP1
POU5F1,PARVB
POU5F1,PAX6
POU5F1,PAX8
POU5F1,PBXIP1
POU5F1,PCOLCE
POU5F1,PDK1
POU5F1,PFKP
POU5F1,PGA5
POU5F1,PHC1
POU5F1,PHLDA3
POU5F1,PHLDB2
POU5F1,PITX1
POU5F1,PITX2
POU5F1,PKNOX2
POU5F1,PLA2G1B
POU5F1,PLOD2
POU5F1,PODXL
POU5F1,POU4F1
POU5F1,POU4F2
POU5F1,POU6F1
POU5F1,PRDM1
POU5F1,PRDM14
POU5F1,PRDM5
POU5F1,PROX1
POU5F1,PRSS35
POU5F1,PTH1R
POU5F1,PTPN14
POU5F1,PURA
POU5F1,RAB3IL1
POU5F1,RAPGEF3
POU5F1,RARA
POU5F1,RARG
POU5F1,RASGRP2
POU5F1,RBMXL2
POU5F1,RBPJ
POU5F1,RBPMS2
POU5F1,RCC2
POU5F1,RCN3
POU5F1,RCOR2
POU5F1,RELA
POU5F1,REST
POU5F1,RFX2
POU5F1,RHOX5
POU5F1,RHOX6
POU5F1,RIAN
POU5F1,RNF14
POU5F1,RNF19A
POU5F1,RUNX1
POU5F1,RUNX3
POU5F1,RUVBL1
POU5F1,SALL1
POU5F1,SALL4
POU5F1,SAP30
POU5F1,SAT1
POU5F1,SDC4
POU5F1,SEMA4C
POU5F1,SERPINE2
POU5F1,SERPINH1
POU5F1,SERTAD2
POU5F1,SGK1
POU5F1,SHROOM3
POU5F1,SIN3B
POU5F1,SIRT3
POU5F1,SKIL
POU5F1,SLC6A8
POU5F1,SLC7A3
POU5F1,SLCO3A1
POU5F1,SMAD2
POU5F1,SMAD3
POU5F1,SMAD7
POU5F1,SMARCA2
POU5F1,SMARCD1
POU5F1,SNAI1
POU5F1,SNURF
POU5F1,SOCS2
POU5F1,SOS2
POU5F1,SOX15
POU5F1,SOX17
POU5F1,SOX2
POU5F1,SP8
POU5F1,SPARC
POU5F1,SPOCK1
POU5F1,SPP1
POU5F1,SPRY2
POU5F1,SPRY4
POU5F1,SRGN
POU5F1,SRI
POU5F1,SSBP4
POU5F1,STARD10
POU5F1,STARD8
POU5F1,STAT4
POU5F1,STAT5A
POU5F1,TAGLN2
POU5F1,TAX1BP3
POU5F1,TBX18
POU5F1,TBX3
POU5F1,TCEA3
POU5F1,TCF12
POU5F1,TCF7L2
POU5F1,TCL1
POU5F1,TDGF1
POU5F1,TDH
POU5F1,TEAD1
POU5F1,TEAD3
POU5F1,TEAD4
POU5F1,TET1
POU5F1,TET2
POU5F1,TFAP4
POU5F1,TGFB1I1
POU5F1,TGIF1
POU5F1,TIMP2
POU5F1,TIMP3
POU5F1,TINAGL1
POU5F1,TLE1
POU5F1,TMEM144
POU5F1,TMSB4X
POU5F1,TOX3
POU5F1,TOX4
POU5F1,TPM4
POU5F1,TRH
POU5F1,TRIM13
POU5F1,TRIM25
POU5F1,TRIM28
POU5F1,TRIP11
POU5F1,TRP53
POU5F1,TRPS1
POU5F1,TSHZ3
POU5F1,TSPAN9
POU5F1,TUBA4A
POU5F1,TUBB2B
POU5F1,TUBB6
POU5F1,TWIST1
POU5F1,TXNIP
POU5F1,TYRO3
POU5F1,UBTF
POU5F1,UCHL1
POU5F1,ULK1
POU5F1,UNG
POU5F1,UPP1
POU5F1,UTF1
POU5F1,VEGFA
POU5F1,VIM
POU5F1,WWTR1
POU5F1,XRCC5
POU5F1,YAF2
POU5F1,ZBTB10
POU5F1,ZBTB3
POU5F1,ZBTB38
POU5F1,ZC3H7A
POU5F1,ZEB1
POU5F1,ZEB2
POU5F1,ZFAND3
POU5F1,ZFHX3
POU5F1,ZFP219
POU5F1,ZFP296
POU5F1,ZFP42
POU5F1,ZFP423
POU5F1,ZFP462
POU5F1,ZFP57
POU5F1,ZFPM1
POU5F1,ZIC3
POU5F1,ZMYND11
POU5F1,ZSCAN10
POU5F1,ZSWIM4
POU5F1,ZYX
PRDM14,AATF
PRDM14,ADAMTS9
PRDM14,AMOT
PRDM14,ANXA2
PRDM14,ARID5B
PRDM14,ARNTL
PRDM14,ASS1
PRDM14,ASXL1
PRDM14,BACH2
PRDM14,BASP1
PRDM14,BIN1
PRDM14,BMP4
PRDM14,BTG2
PRDM14,CALD1
PRDM14,CLDN6
PRDM14,CNOT6
PRDM14,COBL
PRDM14,COL4A1
PRDM14,COL4A2
PRDM14,COTL1
PRDM14,DDAH2
PRDM14,DNMT1
PRDM14,DR1
PRDM14,EDEM1
PRDM14,ELL2
PRDM14,ETV4
PRDM14,ETV5
PRDM14,FABP3
PRDM14,FOSL2
PRDM14,FOXD3
PRDM14,FOXO1
PRDM14,FXR2
PRDM14,GDPD5
PRDM14,GLDC
PRDM14,HDGF
PRDM14,HKDC1
PRDM14,HMGA2
PRDM14,HSF2BP
PRDM14,ID3
PRDM14,IGFBP2
PRDM14,ITPK1
PRDM14,JARID2
PRDM14,JDP2
PRDM14,JUND
PRDM14,KHDRBS1
PRDM14,KLF13
PRDM14,KLF9
PRDM14,KRT8
PRDM14,LAMB1
PRDM14,LAMC1
PRDM14,LHX2
PRDM14,LRP2
PRDM14,MAGED1
PRDM14,MEF2D
PRDM14,MEIS1
PRDM14,MGST3
PRDM14,MKX
PRDM14,MSC
PRDM14,MTA3
PRDM14,MYCN
PRDM14,MYH9
PRDM14,NCOA6
PRDM14,NFATC1
PRDM14,NFIC
PRDM14,NFKB2
PRDM14,PHF14
PRDM14,PHLDB2
PRDM14,PIAS2
PRDM14,PITX2
PRDM14,PKNOX2
PRDM14,POU2F1
PRDM14,POU5F1
PRDM14,PTPN14
PRDM14,PURA
PRDM14,RAB11A
PRDM14,RARA
PRDM14,RCOR2
PRDM14,RUNX1
PRDM14,RUNX3
PRDM14,SERTAD2
PRDM14,SMAD3
PRDM14,SOAT1
PRDM14,SOX2
PRDM14,SOX4
PRDM14,SP8
PRDM14,SPP1
PRDM14,SRF
PRDM14,TCEA3
PRDM14,TCF12
PRDM14,TDGF1
PRDM14,TEAD3
PRDM14,TFRC
PRDM14,TGIF1
PRDM14,TIMP3
PRDM14,TMEM144
PRDM14,TOX3
PRDM14,TRH
PRDM14,TSPAN9
PRDM14,TUBA4A
PRDM14,ZEB2
PRDM14,ZFHX3
RHOX6,COMMD3
RHOX6,DCXR
RHOX6,DKK1
RHOX6,ESRRB
RHOX6,FST
RHOX6,GLI1
RHOX6,HIVEP2
RHOX6,HKDC1
RHOX6,KRT8
RHOX6,MYO6
RHOX6,PAX6
RHOX6,PAX8
RHOX6,PHLDA3
RHOX6,PHLDB2
RHOX6,RB1
RHOX6,SDC4
RHOX6,SERPINH1
RHOX6,SIX1
RHOX6,TEAD1
RHOX6,ZEB2
SALL4,2200002D01RIK
SALL4,ADAM19
SALL4,AIRE
SALL4,AKR1B8
SALL4,ALG13
SALL4,ANXA2
SALL4,ANXA5
SALL4,APP
SALL4,ATF3
SALL4,AU018091
SALL4,BACH2
SALL4,BARX1
SALL4,BCAT1
SALL4,BMI1
SALL4,BTG1
SALL4,BTG2
SALL4,CALD1
SALL4,CCND1
SALL4,CDKN1A
SALL4,CITED2
SALL4,CKB
SALL4,CLCN5
SALL4,COBL
SALL4,COMMD3
SALL4,CSF1
SALL4,CUBN
SALL4,DMRT1
SALL4,DPP4
SALL4,EBF1
SALL4,EBF4
SALL4,EGR1
SALL4,EMX2
SALL4,EOMES
SALL4,ETS1
SALL4,FABP3
SALL4,FGF10
SALL4,FGF4
SALL4,FOSL2
SALL4,FOXH1
SALL4,FST
SALL4,FXYD6
SALL4,GATA3
SALL4,GBX2
SALL4,GJB3
SALL4,GLDC
SALL4,GTF2A1L
SALL4,HDAC7
SALL4,HIP1
SALL4,HMGA2
SALL4,HS3ST1
SALL4,ID2
SALL4,IFITM1
SALL4,JUN
SALL4,KDM3A
SALL4,KLF2
SALL4,KLF6
SALL4,KRT42
SALL4,LAMA1
SALL4,LDHB
SALL4,LEFTY1
SALL4,LEFTY2
SALL4,LOXL2
SALL4,LRP2
SALL4,LRRK1
SALL4,LY6G6E
SALL4,MAML3
SALL4,MEF2C
SALL4,MEIS1
SALL4,MORC4
SALL4,MRAS
SALL4,MSX2
SALL4,NFIB
SALL4,NOTCH4
SALL4,NOTUM
SALL4,NR0B1
SALL4,NR2C1
SALL4,NR4A1
SALL4,NR5A2
SALL4,NRIP1
SALL4,OTX2
SALL4,PARVB
SALL4,PAX6
SALL4,PDPN
SALL4,PFKP
SALL4,PGA5
SALL4,PHLDB2
SALL4,PITX2
SALL4,PKNOX2
SALL4,PLAG1
SALL4,PLAT
SALL4,PLTP
SALL4,PODXL
SALL4,POU4F2
SALL4,POU6F1
SALL4,PRSS35
SALL4,RAB3IL1
SALL4,RASGRP2
SALL4,RFX2
SALL4,RHOX5
SALL4,RHOX6
SALL4,RIAN
SALL4,RUNX1
SALL4,SALL1
SALL4,SDC4
SALL4,SEMA4C
SALL4,SERPINE2
SALL4,SERPINH1
SALL4,SIX1
SALL4,SIX5
SALL4,SKIL
SALL4,SLC25A4
SALL4,SLC5A11
SALL4,SMARCC2
SALL4,SORD
SALL4,SOX15
SALL4,SOX17
SALL4,SOX4
SALL4,SOX7
SALL4,SP8
SALL4,SRGN
SALL4,STARD8
SALL4,STAT4
SALL4,TAX1BP3
SALL4,TBX18
SALL4,TBX3
SALL4,TCF12
SALL4,TCL1
SALL4,TDH
SALL4,TEAD4
SALL4,TGFB1I1
SALL4,TIMP2
SALL4,TIMP3
SALL4,TINAGL1
SALL4,TOX3
SALL4,TRH
SALL4,TRIB3
SALL4,TRPS1
SALL4,TXNIP
SALL4,VEGFA
SALL4,VILL
SALL4,VIM
SALL4,XRCC5
SALL4,ZDHHC15
SALL4,ZEB2
SALL4,ZFHX3
SALL4,ZFP296
SALL4,ZFP398
SALL4,ZFP423
SALL4,ZYX
SMAD4,ATF7
SMAD4,BARX1
SMAD4,CLCN5
SMAD4,CUX2
SMAD4,ELF4
SMAD4,ESRRB
SMAD4,GATA4
SMAD4,GLS
SMAD4,GTF2A1L
SMAD4,HIST1H1D
SMAD4,NXF7
SMAD4,PARVB
SMAD4,THBD
SMAD4,TINAGL1
SMAD7,BASP1
SMAD7,BMPER
SMAD7,CHST15
SMAD7,CRABP2
SMAD7,DMRT1
SMAD7,DPP4
SMAD7,DUSP9
SMAD7,EMX2
SMAD7,EPHA2
SMAD7,EYA1
SMAD7,FGF3
SMAD7,FLRT3
SMAD7,FXYD6
SMAD7,GJB3
SMAD7,GLIPR2
SMAD7,HIP1
SMAD7,HMGA2
SMAD7,HOPX
SMAD7,ID4
SMAD7,IGFBP2
SMAD7,IL33
SMAD7,IRF1
SMAD7,KIT
SMAD7,KRT42
SMAD7,LEFTY1
SMAD7,LEFTY2
SMAD7,LHX2
SMAD7,MEIS1
SMAD7,MKX
SMAD7,MT1
SMAD7,NFATC4
SMAD7,NFKBIA
SMAD7,NOTCH4
SMAD7,NPHS1
SMAD7,OVOL1
SMAD7,PAX8
SMAD7,PITX2
SMAD7,PKNOX2
SMAD7,PRDM1
SMAD7,SDC4
SMAD7,SHROOM3
SMAD7,SKIL
SMAD7,SMAD3
SMAD7,SNAI1
SMAD7,SOX17
SMAD7,SP8
SMAD7,TBX18
SMAD7,TDGF1
SMAD7,TINAGL1
SMAD7,TOX3
SMAD7,TRH
SMAD7,ZBTB10
SMAD7,ZEB1
SMAD7,ZEB2
SOX17,ADAM19
SOX17,AMOT
SOX17,BTG1
SOX17,CALU
SOX17,CLDN6
SOX17,COL4A1
SOX17,COL4A2
SOX17,CRIP2
SOX17,DDIT3
SOX17,EIF4A2
SOX17,EZH2
SOX17,GATA6
SOX17,GNPDA1
SOX17,GRIN1
SOX17,HIST1H1B
SOX17,HIST1H2BK
SOX17,HIST1H3H
SOX17,HIST1H4K
SOX17,HSBP1
SOX17,IGFBP2
SOX17,LAMA1
SOX17,LAMC1
SOX17,MLXIP
SOX17,MTF2
SOX17,MYC
SOX17,MYLPF
SOX17,MYO6
SOX17,NUPR1
SOX17,NXF7
SOX17,OTX2
SOX17,PAX8
SOX17,PFKP
SOX17,PITX2
SOX17,PLA2G1B
SOX17,RAI14
SOX17,RNF14
SOX17,SREBF1
SOX17,TBX18
SOX17,TGFB1
SOX17,TPD52
SOX17,UBE2C
SOX17,UPP1
SOX2,2200002D01RIK
SOX2,ABHD5
SOX2,ABTB1
SOX2,ADAM19
SOX2,ADAM23
SOX2,ADAMTS9
SOX2,AES
SOX2,AIRE
SOX2,AKT1
SOX2,ALG13
SOX2,ALPL
SOX2,AMOT
SOX2,AMOTL2
SOX2,ANKRD49
SOX2,ANKRD6
SOX2,ANP32A
SOX2,ANXA2
SOX2,ANXA5
SOX2,APOBEC3
SOX2,APOE
SOX2,APP
SOX2,ARHGAP29
SOX2,ARID3B
SOX2,ARID5B
SOX2,ARNTL
SOX2,ASNS
SOX2,ASS1
SOX2,ATF3
SOX2,ATF5
SOX2,AY036118
SOX2,B2M
SOX2,BACH2
SOX2,BASP1
SOX2,BAZ1A
SOX2,BCAM
SOX2,BCAT1
SOX2,BCL3
SOX2,BMI1
SOX2,BMP4
SOX2,BMP6
SOX2,BMPER
SOX2,BNIP3
SOX2,BRWD1
SOX2,BTBD11
SOX2,BTG1
SOX2,BTG2
SOX2,CALCOCO2
SOX2,CALD1
SOX2,CAR2
SOX2,CBX4
SOX2,CCND1
SOX2,CCNG1
SOX2,CDKN1A
SOX2,CHD7
SOX2,CHST15
SOX2,CIC
SOX2,CITED1
SOX2,CITED2
SOX2,CLCN5
SOX2,CLDN6
SOX2,CMKLR1
SOX2,COBL
SOX2,COL4A1
SOX2,COL4A2
SOX2,COMMD3
SOX2,COTL1
SOX2,CRABP2
SOX2,CRAMP1L
SOX2,CREB3
SOX2,CREB3L2
SOX2,CSF1
SOX2,CTBP2
SOX2,CTH
SOX2,CTSL
SOX2,CUBN
SOX2,CUX2
SOX2,D230025D16RIK
SOX2,DAB2
SOX2,DDAH2
SOX2,DDX58
SOX2,DKK1
SOX2,DMRT1
SOX2,DNMT3A
SOX2,DPP4
SOX2,DPPA2
SOX2,DPPA4
SOX2,DTX1
SOX2,DUSP9
SOX2,EBF1
SOX2,EFEMP2
SOX2,EGR1
SOX2,EHMT2
SOX2,ELF3
SOX2,ELL3
SOX2,EMP2
SOX2,EMX2
SOX2,EOMES
SOX2,EP300
SOX2,EPAS1
SOX2,EPHA2
SOX2,EPHA4
SOX2,ESPL1
SOX2,ESRRB
SOX2,ETV3
SOX2,ETV4
SOX2,ETV5
SOX2,ETV6
SOX2,EYA1
SOX2,FABP3
SOX2,FAM129B
SOX2,FBLIM1
SOX2,FGF10
SOX2,FGF3
SOX2,FGF4
SOX2,FHL2
SOX2,FLRT3
SOX2,FOXA2
SOX2,FOXD3
SOX2,FOXO1
SOX2,FOXP1
SOX2,FOXQ1
SOX2,FRMD4A
SOX2,FST
SOX2,FXYD6
SOX2,GABARAPL2
SOX2,GAS6
SOX2,GATA3
SOX2,GATA6
SOX2,GBX2
SOX2,GJA1
SOX2,GJB3
SOX2,GLDC
SOX2,GLI2
SOX2,GLIPR2
SOX2,GLIS2
SOX2,GLUL
SOX2,GNAS
SOX2,GPX3
SOX2,GRB10
SOX2,GSTA4
SOX2,GTF2A1L
SOX2,H1F0
SOX2,HDAC11
SOX2,HDAC4
SOX2,HES6
SOX2,HEY2
SOX2,HIST1H1A
SOX2,HIST1H2BN
SOX2,HIVEP2
SOX2,HKDC1
SOX2,HOPX
SOX2,HS3ST1
SOX2,HSF2
SOX2,HSF2BP
SOX2,HSPB1
SOX2,ID2
SOX2,ID3
SOX2,ID4
SOX2,IFI30
SOX2,IFITM1
SOX2,IFITM2
SOX2,IFITM3
SOX2,IGFBP2
SOX2,ILK
SOX2,IRF1
SOX2,IRF6
SOX2,ISYNA1
SOX2,ITGA6
SOX2,JAM2
SOX2,JARID2
SOX2,JUN
SOX2,JUND
SOX2,KANK3
SOX2,KDM3A
SOX2,KHDRBS1
SOX2,KIT
SOX2,KLF10
SOX2,KLF2
SOX2,KLF4
SOX2,KLF6
SOX2,KRT42
SOX2,KRT8
SOX2,LAMA1
SOX2,LAMA5
SOX2,LAMC1
SOX2,LAPTM5
SOX2,LDB1
SOX2,LDHB
SOX2,LDLRAP1
SOX2,LEFTY1
SOX2,LEFTY2
SOX2,LGMN
SOX2,LMO4
SOX2,LOXL2
SOX2,LRP2
SOX2,LRRK1
SOX2,LTBP4
SOX2,LY6G6E
SOX2,MAFK
SOX2,MAML1
SOX2,MAML3
SOX2,MAPK11
SOX2,MDM2
SOX2,MED12
SOX2,MEG3
SOX2,MEIS1
SOX2,MKRN1
SOX2,MKX
SOX2,MLXIPL
SOX2,MORC4
SOX2,MOV10
SOX2,MRAS
SOX2,MSC
SOX2,MSX2
SOX2,MT1
SOX2,MTA3
SOX2,MYBL2
SOX2,MYC
SOX2,MYCN
SOX2,MYH9
SOX2,MYLPF
SOX2,MYO7A
SOX2,NCOA6
SOX2,NDRG4
SOX2,NFATC4
SOX2,NFIB
SOX2,NID1
SOX2,NME2
SOX2,NOTCH2
SOX2,NOTCH4
SOX2,NOTUM
SOX2,NPHS1
SOX2,NR0B1
SOX2,NR4A1
SOX2,NR5A2
SOX2,NRG1
SOX2,NRIP1
SOX2,NXF7
SOX2,OBSL1
SOX2,OTX2
SOX2,OVOL1
SOX2,PARP1
SOX2,PARVB
SOX2,PAWR
SOX2,PAX6
SOX2,PBXIP1
SOX2,PCOLCE
SOX2,PDGFRA
SOX2,PDK1
SOX2,PDPN
SOX2,PFKP
SOX2,PGA5
SOX2,PHC1
SOX2,PHLDB2
SOX2,PITX2
SOX2,PKNOX2
SOX2,PLA2G1B
SOX2,PLAT
SOX2,PLTP
SOX2,PODXL
SOX2,POLR3B
SOX2,POU4F2
SOX2,POU5F1
SOX2,POU6F1
SOX2,PRDM5
SOX2,PROX1
SOX2,PRRX2
SOX2,PTH1R
SOX2,PTPN14
SOX2,RAB3IL1
SOX2,RAI14
SOX2,RAPGEF3
SOX2,RARA
SOX2,RARG
SOX2,RASGRP2
SOX2,RB1
SOX2,RBBP4
SOX2,RBL1
SOX2,RCOR2
SOX2,REST
SOX2,RFX2
SOX2,RHOX5
SOX2,RHOX6
SOX2,RIAN
SOX2,RNF157
SOX2,RUNX1
SOX2,RUVBL1
SOX2,SAP30
SOX2,SATB1
SOX2,SATB2
SOX2,SCMH1
SOX2,SEMA4C
SOX2,SERPINE2
SOX2,SERPINH1
SOX2,SERTAD2
SOX2,SFI1
SOX2,SHROOM3
SOX2,SIX1
SOX2,SIX5
SOX2,SKIL
SOX2,SLC25A4
SOX2,SLC26A10
SOX2,SLC5A11
SOX2,SLC6A8
SOX2,SLC7A3
SOX2,SLC9A6
SOX2,SMAD3
SOX2,SMAD7
SOX2,SNAI1
SOX2,SNHG12
SOX2,SOAT1
SOX2,SOCS2
SOX2,SOX15
SOX2,SOX17
SOX2,SOX4
SOX2,SOX7
SOX2,SP8
SOX2,SPARC
SOX2,SPP1
SOX2,SPRY2
SOX2,SPRY4
SOX2,SRGN
SOX2,SRI
SOX2,SRM
SOX2,SSBP4
SOX2,STARD8
SOX2,STAT4
SOX2,STAT5B
SOX2,TAGLN2
SOX2,TAX1BP3
SOX2,TBX3
SOX2,TCEA3
SOX2,TCF12
SOX2,TCF20
SOX2,TCL1
SOX2,TDGF1
SOX2,TDH
SOX2,TEAD1
SOX2,TEAD3
SOX2,TEAD4
SOX2,TET2
SOX2,TGIF1
SOX2,THBD
SOX2,TINAGL1
SOX2,TLE1
SOX2,TMEM144
SOX2,TMEM150A
SOX2,TMSB4X
SOX2,TOX3
SOX2,TPD52
SOX2,TPM4
SOX2,TRH
SOX2,TRIB3
SOX2,TRIM13
SOX2,TRIP11
SOX2,TRPS1
SOX2,TUBA4A
SOX2,TUBB6
SOX2,TULP3
SOX2,TXNDC12
SOX2,TXNIP
SOX2,TYRO3
SOX2,UBQLN2
SOX2,UCHL1
SOX2,ULK1
SOX2,UPP1
SOX2,UTF1
SOX2,VEGFA
SOX2,VEZF1
SOX2,VILL
SOX2,VIM
SOX2,WWTR1
SOX2,XRCC5
SOX2,ZBTB10
SOX2,ZDHHC15
SOX2,ZFAND3
SOX2,ZFHX3
SOX2,ZFP296
SOX2,ZFP36L1
SOX2,ZFP42
SOX2,ZFP423
SOX2,ZFP91
SOX2,ZFPM1
SOX2,ZHX3
SOX2,ZIC3
SOX2,ZSWIM4
SOX2,ZYX
SUZ12,AIRE
SUZ12,AKT1
SUZ12,AMOT
SUZ12,AMOTL2
SUZ12,ANXA2
SUZ12,ANXA5
SUZ12,APP
SUZ12,ASS1
SUZ12,AY036118
SUZ12,B2M
SUZ12,BACH2
SUZ12,BARX1
SUZ12,BAZ1A
SUZ12,BMP4
SUZ12,BMPER
SUZ12,BTG2
SUZ12,CALCOCO2
SUZ12,CALD1
SUZ12,CDC5L
SUZ12,CDKN1A
SUZ12,CHCHD10
SUZ12,CITED2
SUZ12,COBL
SUZ12,CSF1
SUZ12,CUBN
SUZ12,DAB2
SUZ12,DKK1
SUZ12,ELF4
SUZ12,ESRRB
SUZ12,ETS1
SUZ12,FABP3
SUZ12,FLRT3
SUZ12,FN1
SUZ12,FOSL2
SUZ12,FOXP1
SUZ12,GABARAPL2
SUZ12,GATA6
SUZ12,GJB3
SUZ12,GLIPR2
SUZ12,GLS
SUZ12,GNAS
SUZ12,GRB10
SUZ12,HIST1H2AI
SUZ12,HIST1H2BN
SUZ12,HKDC1
SUZ12,HMGA2
SUZ12,HS3ST1
SUZ12,HSF2BP
SUZ12,HTRA1
SUZ12,ID2
SUZ12,IFITM1
SUZ12,ILK
SUZ12,IRF4
SUZ12,JAM2
SUZ12,JUN
SUZ12,KLF2
SUZ12,KLF4
SUZ12,KLF6
SUZ12,KRT8
SUZ12,LAMA1
SUZ12,LAPTM5
SUZ12,LOXL2
